Id,Response
22616,8
22617,8
22620,8
22623,1
22625,6
22629,1
22630,4
22631,7
22634,8
22635,8
22636,6
22638,1
22647,1
22653,8
22655,8
22663,6
22666,8
22683,8
22684,6
22686,8
22696,2
22698,8
22703,1
22705,6
22709,8
22719,1
22731,8
22734,8
22738,8
22741,3
22742,1
22744,4
22750,8
22753,6
22756,8
22760,6
22765,1
22766,8
22770,8
22771,8
22781,8
22788,8
22789,8
22793,8
22795,6
22802,1
22803,8
22805,2
22806,6
22815,8
22819,8
22822,8
22831,3
22832,4
22835,8
22836,8
22837,1
22842,8
22850,8
22852,8
22855,6
22859,8
22862,2
22863,8
22869,8
22871,8
22879,8
22882,8
22885,6
22889,8
22890,8
22891,4
22894,4
22902,8
22903,1
22907,8
22913,8
22917,7
22919,1
22920,5
22921,1
22927,1
22929,4
22931,8
22934,1
22941,8
22947,1
22956,8
22959,4
22960,1
22964,8
22965,8
22970,8
22973,8
22975,3
22979,1
22981,1
22990,8
22991,8
23003,1
23008,8
23022,8
23024,8
23026,3
23035,4
23041,8
23047,5
23048,8
23060,8
23064,8
23067,8
23073,8
23087,8
23093,8
23100,1
23101,8
23105,1
23108,8
23111,2
23112,8
23115,8
23118,5
23119,8
23120,8
23121,4
23126,1
23129,8
23131,3
23133,8
23135,4
23139,1
23140,8
23141,1
23142,8
23148,8
23149,8
23152,8
23154,6
23156,8
23159,8
23160,8
23164,8
23178,8
23183,1
23184,6
23186,8
23189,8
23191,8
23193,1
23194,4
23196,1
23209,8
23210,1
23211,8
23212,8
23213,8
23216,8
23222,1
23224,6
23226,8
23229,8
23234,8
23239,8
23247,8
23252,8
23259,8
23261,8
23267,8
23270,8
23278,8
23279,8
23280,8
23285,8
23294,5
23301,6
23306,8
23317,4
23319,6
23323,1
23327,1
23329,8
23330,8
23335,8
23365,8
23366,8
23372,1
23376,8
23378,1
23381,6
23383,8
23387,8
23391,8
23397,1
23403,4
23404,8
23405,8
23411,2
23412,8
23414,8
23424,8
23429,1
23436,8
23438,6
23439,6
23448,4
23455,5
23460,8
23462,8
23463,8
23471,1
23473,1
23475,8
23481,8
23482,8
23488,6
23489,8
23494,1
23495,8
23504,6
23509,6
23514,1
23516,8
23517,3
23522,8
23523,8
23528,1
23529,6
23537,3
23548,6
23549,2
23551,8
23557,8
23558,8
23560,8
23565,8
23566,8
23571,4
23572,8
23574,8
23581,1
23583,8
23585,8
23588,8
23595,8
23597,8
23601,8
23605,6
23606,1
23607,8
23608,8
23610,8
23612,8
23614,3
23616,8
23624,5
23628,3
23634,8
23635,8
23639,8
23640,8
23643,8
23644,4
23649,8
23654,8
23663,8
23669,8
23679,8
23680,5
23681,3
23683,4
23684,1
23687,1
23688,2
23690,3
23695,8
23696,8
23698,8
23702,3
23703,5
23704,1
23716,3
23717,8
23724,8
23728,8
23738,8
23745,8
23746,3
23754,8
23755,6
23758,8
23761,3
23768,8
23769,5
23775,8
23781,1
23783,1
23788,4
23789,1
23794,8
23797,3
23805,8
23806,3
23816,8
23822,8
23826,3
23840,1
23848,8
23850,1
23851,8
23852,8
23859,1
23878,8
23888,8
23897,8
23901,8
23905,8
23909,8
23913,8
23915,8
23919,8
23923,8
23926,4
23930,8
23935,5
23937,8
23938,8
23939,6
23944,8
23945,8
23946,6
23948,6
23953,8
23955,6
23957,5
23961,1
23965,8
23967,2
23969,6
23972,8
23973,4
23980,8
23982,8
23983,8
23984,1
23986,8
24003,8
24006,8
24010,6
24011,6
24014,3
24019,8
24028,5
24033,8
24035,1
24041,8
24042,1
24043,4
24045,8
24048,8
24050,8
24057,4
24062,8
24065,1
24066,8
24067,8
24072,8
24076,8
24083,1
24085,1
24089,8
24090,3
24092,8
24096,8
24100,3
24103,6
24121,8
24125,8
24129,3
24145,3
24149,8
24159,8
24160,6
24161,4
24164,8
24165,1
24175,8
24180,4
24183,7
24184,8
24187,6
24190,8
24191,1
24198,6
24199,8
24200,8
24204,3
24205,6
24207,8
24208,6
24212,8
24213,7
24214,3
24219,1
24221,6
24222,8
24223,8
24225,8
24231,8
24237,8
24239,4
24241,6
24248,4
24249,8
24253,7
24257,8
24259,5
24262,4
24263,8
24265,2
24284,1
24286,3
24290,8
24293,6
24294,8
24296,8
24298,6
24299,8
24310,8
24314,8
24316,4
24320,8
24322,1
24328,8
24329,6
24330,1
24333,1
24334,1
24335,8
24336,8
24340,1
24344,1
24345,3
24347,8
24357,1
24359,8
24360,8
24361,8
24362,1
24368,3
24370,8
24374,5
24377,8
24380,8
24383,8
24387,8
24390,8
24391,1
24392,1
24394,1
24404,6
24406,5
24409,5
24411,3
24414,8
24416,8
24420,8
24427,8
24431,8
24432,8
24435,8
24436,3
24437,8
24441,8
24448,6
24450,1
24452,8
24458,8
24461,8
24462,8
24468,8
24472,1
24476,8
24477,1
24484,1
24486,8
24488,8
24490,6
24491,1
24493,8
24500,1
24502,8
24504,1
24512,8
24518,5
24520,1
24529,3
24531,4
24532,8
24535,3
24538,1
24541,8
24544,1
24549,3
24550,1
24560,1
24561,8
24575,1
24576,7
24580,8
24581,4
24587,8
24590,8
24593,1
24595,1
24602,8
24604,8
24607,8
24613,8
24614,8
24620,8
24627,4
24631,8
24638,1
24639,8
24642,2
24643,8
24653,8
24670,8
24673,8
24678,4
24681,1
24682,8
24697,1
24698,8
24702,1
24703,6
24706,6
24707,8
24709,8
24715,8
24719,8
24726,4
24728,3
24729,8
24734,8
24736,1
24737,8
24744,8
24753,8
24754,3
24755,8
24757,8
24764,4
24765,3
24766,8
24767,1
24775,8
24776,1
24782,1
24785,1
24786,8
24787,1
24791,8
24793,8
24801,6
24808,2
24813,8
24817,8
24825,6
24826,6
24830,8
24837,5
24841,8
24849,8
24850,2
24853,8
24857,1
24858,8
24859,8
24860,8
24862,1
24864,4
24867,4
24869,4
24875,8
24876,8
24879,3
24882,8
24883,8
24896,8
24899,8
24901,8
24902,4
24906,8
24909,1
24912,8
24914,8
24916,4
24926,1
24929,1
24930,8
24937,8
24939,3
24940,1
24962,1
24971,5
24974,8
24976,8
24981,1
24988,8
24993,8
24995,1
24996,6
25012,1
25021,6
25031,8
25033,3
25036,4
25037,8
25042,8
25046,8
25047,8
25055,8
25060,8
25063,8
25071,8
25078,8
25082,4
25090,8
25092,8
25093,3
25094,3
25097,8
25099,8
25101,1
25102,6
25103,8
25110,3
25119,8
25120,8
25124,8
25125,4
25127,1
25128,3
25131,1
25136,1
25146,8
25156,8
25163,6
25165,8
25166,1
25172,8
25175,8
25178,4
25180,8
25184,1
25185,8
25194,8
25195,2
25197,5
25200,8
25202,8
25203,4
25207,8
25209,1
25211,8
25216,8
25217,8
25218,8
25219,6
25220,8
25221,1
25228,1
25231,8
25232,8
25242,7
25246,3
25247,8
25256,8
25260,8
25261,8
25262,8
25265,8
25268,6
25269,1
25279,8
25283,4
25286,8
25291,4
25293,8
25307,8
25311,4
25314,8
25316,8
25325,4
25341,8
25343,8
25347,8
25358,6
25360,1
25373,6
25375,2
25393,8
25395,8
25398,8
25405,4
25411,3
25416,8
25418,6
25427,8
25429,6
25433,8
25435,1
25436,8
25437,4
25441,1
25442,8
25448,8
25449,8
25450,8
25451,4
25454,4
25471,8
25491,2
25493,3
25494,8
25496,8
25498,8
25501,6
25502,8
25508,1
25509,8
25512,8
25515,1
25517,8
25525,4
25526,3
25536,8
25540,8
25542,8
25549,8
25551,8
25555,1
25559,8
25563,3
25564,8
25566,4
25568,1
25576,1
25581,3
25586,8
25591,8
25593,6
25598,8
25606,3
25608,4
25609,8
25613,1
25616,8
25620,8
25627,6
25632,1
25635,8
25642,6
25646,3
25647,8
25653,4
25658,8
25661,1
25665,8
25677,6
25680,8
25681,8
25682,8
25684,8
25686,8
25694,8
25697,8
25700,8
25703,1
25704,3
25707,1
25710,8
25715,1
25717,8
25724,8
25726,8
25733,3
25741,8
25742,1
25744,6
25747,8
25757,8
25760,8
25762,6
25765,2
25770,1
25775,8
25777,3
25783,8
25786,1
25789,8
25801,8
25803,1
25804,6
25805,8
25808,8
25812,1
25814,1
25817,3
25820,8
25825,8
25827,6
25831,8
25835,8
25836,8
25838,8
25852,2
25857,1
25866,8
25867,6
25869,8
25873,8
25874,8
25876,1
25877,8
25884,8
25886,4
25888,1
25889,8
25892,1
25893,2
25894,8
25899,8
25913,4
25915,1
25916,3
25919,8
25921,8
25924,1
25926,4
25931,8
25944,1
25945,8
25950,8
25951,8
25956,8
25963,8
25969,3
25974,8
25976,8
25980,8
25984,6
25985,8
25986,1
25997,8
25999,1
26001,6
26011,8
26018,3
26019,1
26027,8
26031,8
26037,6
26038,8
26039,2
26043,3
26044,1
26046,8
26049,8
26056,8
26060,8
26063,4
26065,8
26069,5
26073,8
26078,8
26082,1
26087,8
26094,8
26095,8
26096,8
26097,8
26102,3
26114,8
26117,1
26118,6
26124,1
26131,8
26137,8
26143,7
26150,8
26167,8
26169,8
26171,8
26178,8
26179,1
26183,1
26187,8
26189,1
26193,8
26196,8
26201,8
26204,2
26206,8
26214,6
26216,8
26221,8
26227,1
26236,4
26240,8
26241,8
26258,3
26267,8
26270,8
26274,1
26280,8
26284,6
26299,3
26307,1
26310,8
26313,6
26314,1
26316,8
26322,6
26326,1
26327,8
26329,8
26330,8
26331,3
26337,6
26344,1
26346,8
26354,8
26356,8
26389,8
26403,3
26405,4
26415,8
26421,8
26427,8
26428,6
26434,8
26435,8
26442,8
26445,8
26447,8
26449,8
26451,1
26454,3
26462,8
26465,1
26469,3
26476,8
26479,8
26480,3
26495,8
26497,5
26498,6
26503,1
26509,2
26512,8
26518,4
26519,3
26521,8
26524,8
26527,8
26535,8
26539,8
26542,3
26549,1
26554,1
26559,1
26561,8
26562,4
26567,8
26570,1
26584,8
26588,5
26593,8
26596,4
26597,8
26598,1
26599,8
26609,8
26611,3
26617,8
26618,1
26621,3
26626,8
26628,8
26631,8
26640,6
26642,1
26644,1
26649,8
26656,8
26664,1
26673,8
26685,2
26687,6
26689,6
26690,1
26698,1
26699,8
26701,8
26711,8
26720,8
26724,8
26726,5
26727,1
26732,2
26734,1
26735,8
26738,8
26739,4
26740,6
26749,8
26757,8
26759,3
26766,8
26768,8
26769,8
26770,6
26776,5
26782,2
26786,1
26788,1
26791,8
26792,8
26793,6
26796,8
26798,8
26817,8
26818,8
26821,5
26824,6
26832,8
26833,8
26848,8
26853,8
26854,3
26859,8
26861,8
26865,1
26866,8
26868,3
26873,8
26876,8
26882,8
26884,8
26890,1
26891,6
26893,8
26894,8
26896,8
26904,6
26908,5
26909,1
26910,8
26919,8
26929,8
26931,4
26933,3
26936,8
26937,8
26938,8
26940,6
26942,8
26943,8
26946,6
26948,8
26950,1
26964,4
26965,8
26966,5
26968,8
26969,8
26977,4
26980,8
26982,1
26985,8
26991,8
26992,6
26996,8
27004,8
27005,8
27009,8
27014,1
27015,8
27022,8
27024,8
27033,8
27040,6
27041,8
27042,3
27044,8
27051,8
27054,1
27056,8
27060,2
27062,8
27067,3
27069,8
27072,4
27082,8
27083,1
27088,1
27089,8
27096,6
27102,4
27105,1
27107,8
27111,8
27114,8
27125,4
27132,8
27135,8
27136,8
27139,8
27146,4
27147,8
27148,8
27161,8
27163,8
27164,8
27166,8
27174,8
27176,8
27181,8
27183,8
27191,8
27202,4
27203,6
27205,2
27206,8
27209,8
27210,4
27212,8
27214,3
27223,8
27225,1
27227,8
27229,1
27233,8
27234,8
27235,8
27236,8
27237,3
27240,8
27241,6
27248,1
27261,8
27266,1
27276,8
27281,4
27282,1
27288,8
27289,5
27290,6
27292,8
27294,1
27301,3
27310,8
27312,1
27318,3
27319,6
27341,2
27356,8
27358,1
27361,4
27369,8
27372,8
27374,8
27378,8
27379,1
27383,1
27388,8
27395,8
27406,8
27408,8
27409,4
27413,8
27416,8
27430,6
27431,8
27435,8
27444,8
27468,8
27475,6
27477,6
27487,8
27489,3
27494,8
27499,8
27501,1
27504,8
27506,8
27507,8
27508,8
27511,8
27515,8
27519,8
27520,8
27527,8
27528,1
27535,1
27536,6
27543,8
27546,8
27548,1
27551,8
27553,1
27561,8
27563,3
27565,4
27566,7
27567,8
27573,1
27575,8
27576,8
27577,8
27583,6
27587,3
27589,6
27592,8
27597,8
27599,4
27600,8
27602,8
27605,1
27606,1
27621,5
27624,8
27625,8
27630,8
27631,7
27633,3
27634,8
27639,6
27640,4
27645,4
27646,3
27647,8
27649,5
27660,4
27664,1
27666,8
27667,8
27669,8
27671,8
27673,1
27681,8
27684,3
27685,8
27686,6
27688,8
27701,4
27704,8
27712,8
27713,3
27716,8
27719,6
27720,8
27724,6
27730,8
27733,8
27734,1
27738,8
27739,1
27742,8
27759,3
27768,1
27771,8
27772,8
27773,8
27780,8
27788,8
27793,3
27795,4
27796,1
27799,8
27802,8
27809,1
27816,6
27817,8
27826,1
27827,6
27833,2
27835,4
27839,8
27846,8
27847,1
27851,6
27854,6
27855,7
27856,1
27859,8
27861,8
27864,6
27877,6
27885,1
27889,1
27890,4
27893,8
27901,4
27904,3
27906,8
27908,1
27909,8
27915,8
27921,8
27923,8
27927,8
27934,8
27936,8
27937,8
27938,8
27939,6
27941,1
27942,8
27953,6
27955,8
27960,8
27962,8
27963,8
27965,1
27968,2
27969,8
27977,1
27979,8
27980,8
27990,3
27994,8
28001,8
28003,1
28006,4
28009,6
28021,8
28025,1
28030,4
28031,8
28037,8
28038,8
28041,5
28043,8
28049,8
28055,8
28056,3
28075,8
28082,8
28085,8
28086,1
28091,8
28097,1
28098,8
28103,3
28112,8
28113,8
28121,6
28123,1
28124,8
28126,1
28127,8
28128,1
28130,8
28135,8
28136,8
28138,8
28144,1
28145,6
28150,4
28151,8
28152,3
28162,8
28164,8
28165,1
28173,1
28181,8
28189,8
28190,3
28193,8
28197,8
28201,3
28204,8
28222,8
28237,8
28239,3
28242,8
28247,8
28251,6
28259,7
28268,8
28271,5
28272,8
28280,3
28282,8
28285,6
28286,8
28288,1
28289,1
28297,8
28310,8
28311,1
28314,5
28315,8
28325,8
28328,6
28331,8
28337,1
28343,1
28346,8
28350,2
28355,8
28358,8
28362,1
28363,8
28365,8
28369,3
28373,2
28378,8
28381,6
28389,1
28391,8
28401,6
28405,8
28408,8
28420,5
28423,8
28425,1
28429,1
28432,8
28435,3
28437,3
28443,8
28444,1
28454,8
28459,8
28464,6
28470,1
28475,8
28484,8
28485,1
28491,1
28496,8
28499,8
28501,8
28502,3
28506,5
28510,6
28511,4
28513,8
28521,8
28533,1
28535,3
28537,3
28538,5
28540,1
28541,8
28546,8
28551,8
28559,6
28570,8
28571,8
28572,1
28573,8
28575,1
28585,8
28595,8
28600,8
28611,6
28614,3
28615,8
28617,8
28618,8
28629,1
28632,1
28633,8
28636,1
28638,8
28642,8
28647,8
28654,3
28657,8
28658,3
28659,8
28660,1
28661,1
28663,8
28665,1
28667,8
28669,8
28673,8
28687,8
28688,8
28689,6
28692,8
28701,8
28703,8
28705,8
28707,1
28709,8
28716,1
28724,8
28728,2
28729,6
28730,4
28736,8
28741,4
28743,8
28746,8
28752,8
28759,8
28761,8
28762,7
28763,8
28765,5
28768,8
28769,3
28771,1
28785,8
28786,8
28790,4
28791,3
28796,4
28797,8
28807,1
28808,8
28813,8
28815,1
28821,6
28822,6
28824,8
28827,8
28835,8
28837,8
28841,7
28845,6
28857,8
28864,8
28866,1
28867,8
28870,8
28880,8
28889,8
28897,8
28902,8
28903,3
28906,8
28907,8
28908,8
28910,1
28921,1
28923,8
28928,1
28929,2
28954,8
28961,8
28964,8
28968,8
28974,8
28977,8
28979,4
28987,1
28989,7
28994,8
28996,3
28999,8
29004,8
29007,8
29008,3
29014,8
29016,8
29019,1
29024,8
29028,8
29034,8
29039,6
29040,8
29045,3
29054,8
29056,1
29068,3
29071,8
29075,8
29076,8
29080,1
29094,8
29096,8
29097,4
29099,8
29100,6
29106,6
29111,8
29123,6
29124,3
29125,3
29126,8
29127,5
29131,8
29136,1
29138,5
29143,8
29145,4
29146,8
29147,3
29148,6
29152,4
29153,8
29155,1
29160,6
29163,1
29165,4
29166,6
29167,8
29168,6
29169,1
29171,1
29176,1
29185,5
29188,4
29190,4
29193,8
29194,8
29196,8
29198,8
29214,1
29215,8
29217,8
29221,8
29223,2
29232,8
29233,6
29234,8
29235,7
29238,8
29241,8
29243,1
29255,8
29261,7
29263,3
29264,8
29265,3
29268,8
29269,8
29276,8
29281,3
29285,8
29287,8
29288,4
29293,1
29298,8
29301,8
29310,8
29311,1
29314,8
29316,1
29331,3
29335,1
29336,8
29342,1
29344,8
29345,6
29349,1
29352,6
29356,8
29361,8
29369,8
29374,8
29381,8
29382,8
29383,8
29392,8
29395,8
29396,1
29398,8
29400,8
29403,8
29410,8
29412,8
29415,8
29421,1
29426,1
29429,8
29430,1
29435,4
29441,8
29444,4
29455,8
29456,1
29457,6
29458,8
29459,5
29463,4
29471,3
29474,8
29477,8
29485,8
29491,8
29494,8
29495,3
29498,8
29499,6
29504,1
29510,4
29512,8
29519,8
29522,4
29528,4
29529,3
29532,8
29538,1
29539,8
29541,1
29550,4
29558,1
29566,8
29567,5
29572,8
29577,8
29578,3
29579,6
29586,8
29587,1
29598,8
29606,8
29608,1
29610,8
29611,3
29613,8
29615,3
29621,8
29623,8
29629,8
29630,8
29631,8
29635,8
29639,6
29642,8
29650,1
29653,8
29654,8
29656,8
29664,8
29667,8
29673,8
29674,1
29686,1
29690,8
29692,6
29700,1
29711,8
29712,1
29715,3
29716,1
29720,8
29727,8
29729,3
29742,8
29744,8
29747,8
29748,1
29749,5
29752,1
29757,8
29765,1
29768,8
29777,3
29779,8
29794,8
29796,8
29803,6
29810,1
29811,3
29813,1
29821,8
29824,6
29830,4
29832,4
29834,8
29837,8
29843,8
29844,8
29848,4
29851,1
29854,6
29859,8
29860,8
29861,4
29864,8
29868,8
29870,4
29872,8
29874,8
29875,8
29876,8
29881,6
29886,8
29891,8
29892,4
29894,5
29902,8
29904,5
29906,8
29913,8
29914,8
29915,1
29919,3
29925,3
29934,3
29936,4
29938,8
29939,2
29943,8
29945,4
29947,8
29951,8
29952,8
29956,1
29960,5
29962,1
29969,6
29971,1
29981,8
29982,8
29983,1
29986,5
29987,6
29991,8
29993,1
29996,1
30000,1
30002,6
30003,8
30010,8
30015,8
30017,8
30021,6
30025,3
30030,8
30032,3
30035,8
30038,8
30041,6
30042,6
30045,8
30053,1
30055,8
30057,8
30059,8
30061,8
30062,8
30063,8
30067,8
30071,1
30072,8
30075,8
30076,1
30077,3
30081,3
30087,8
30090,8
30093,8
30094,6
30096,8
30097,6
30106,8
30108,3
30116,5
30117,3
30121,6
30124,8
30125,8
30140,8
30141,1
30142,8
30146,8
30152,8
30153,1
30154,1
30155,2
30157,1
30159,6
30163,1
30164,8
30167,6
30168,8
30169,3
30170,6
30171,8
30179,8
30181,8
30182,8
30183,6
30187,8
30189,1
30192,8
30198,8
30202,4
30203,2
30205,8
30207,1
30209,8
30213,3
30217,1
30223,8
30224,3
30231,8
30234,3
30236,8
30239,1
30240,8
30247,8
30252,3
30254,8
30256,2
30267,8
30270,3
30277,8
30281,8
30284,4
30287,8
30290,8
30294,8
30295,8
30301,3
30304,8
30308,8
30309,8
30310,6
30313,8
30315,8
30316,3
30318,3
30320,8
30333,8
30335,8
30337,4
30340,8
30345,4
30346,8
30353,8
30358,3
30362,6
30365,5
30366,8
30372,8
30377,3
30386,6
30398,8
30408,8
30410,3
30411,8
30414,4
30420,8
30423,8
30425,8
30431,1
30436,8
30437,8
30442,8
30443,8
30444,8
30446,1
30447,8
30449,8
30451,8
30452,1
30455,8
30464,4
30475,8
30481,8
30490,6
30492,7
30497,8
30503,8
30504,3
30505,8
30506,1
30509,8
30512,8
30515,8
30516,8
30522,3
30526,1
30531,8
30536,1
30540,1
30542,8
30546,8
30550,6
30552,6
30555,5
30557,1
30558,1
30559,1
30564,8
30565,8
30578,8
30582,8
30585,6
30586,8
30595,1
30596,6
30598,8
30605,8
30606,5
30612,1
30613,8
30614,4
30620,8
30624,8
30630,2
30639,8
30640,6
30643,1
30651,6
30654,8
30657,8
30665,1
30666,3
30671,8
30678,8
30679,3
30689,3
30692,1
30698,8
30702,8
30703,8
30709,8
30721,3
30723,8
30724,6
30734,1
30742,8
30745,8
30751,3
30764,4
30765,8
30786,8
30788,8
30790,8
30791,8
30794,3
30803,8
30805,8
30811,8
30812,8
30815,8
30818,1
30823,8
30827,8
30829,3
30830,8
30835,8
30837,8
30838,8
30847,1
30851,1
30859,8
30861,4
30866,8
30867,8
30874,5
30875,3
30877,6
30879,8
30885,6
30886,6
30887,8
30890,8
30893,8
30903,1
30906,8
30909,8
30914,8
30917,1
30918,1
30920,8
30933,1
30934,8
30936,8
30938,1
30944,2
30946,3
30949,8
30950,1
30952,8
30958,8
30965,1
30967,1
30971,3
30973,8
30984,8
30985,5
30987,8
30997,8
31001,3
31004,8
31006,2
31007,8
31008,8
31009,3
31012,8
31014,8
31020,8
31029,8
31030,8
31031,6
31036,8
31039,4
31040,1
31044,8
31048,3
31050,8
31051,4
31059,8
31060,8
31065,3
31067,4
31070,8
31077,8
31082,8
31083,6
31089,8
31093,8
31096,1
31100,3
31103,6
31121,8
31135,8
31137,8
31139,3
31144,6
31147,8
31155,4
31158,8
31160,7
31161,8
31162,8
31168,1
31172,8
31174,6
31176,8
31180,1
31184,3
31185,8
31188,8
31193,5
31202,8
31207,8
31210,6
31212,8
31213,8
31217,5
31218,8
31223,4
31231,8
31238,8
31240,8
31249,8
31250,8
31255,4
31260,8
31261,8
31273,8
31276,8
31277,1
31284,8
31286,1
31290,1
31295,8
31300,3
31302,8
31303,8
31304,1
31306,8
31307,5
31308,1
31321,4
31323,1
31324,8
31326,1
31336,8
31337,3
31339,8
31342,8
31343,8
31344,8
31348,8
31349,1
31354,8
31356,8
31361,2
31362,8
31365,1
31371,1
31373,4
31375,8
31377,8
31379,8
31382,8
31384,1
31389,8
31390,8
31393,8
31398,1
31399,6
31407,8
31408,1
31412,6
31413,1
31416,5
31418,8
31419,1
31421,8
31426,6
31427,1
31433,8
31434,8
31441,4
31446,1
31451,8
31452,4
31453,8
31454,8
31456,8
31458,6
31461,4
31462,6
31464,6
31467,8
31468,8
31471,8
31474,8
31475,6
31477,8
31479,8
31492,1
31494,8
31499,8
31510,8
31512,1
31517,8
31520,1
31531,8
31532,3
31534,8
31535,1
31537,8
31540,8
31541,8
31542,8
31549,8
31555,6
31566,8
31567,1
31570,8
31576,6
31583,6
31589,8
31594,1
31597,7
31599,8
31601,3
31605,1
31608,6
31609,1
31616,6
31620,8
31622,4
31624,8
31627,1
31630,3
31632,2
31635,8
31639,4
31643,5
31655,8
31659,8
31661,4
31666,8
31669,6
31670,8
31674,1
31681,8
31686,8
31689,4
31690,3
31693,8
31696,8
31697,8
31699,8
31701,7
31704,8
31709,8
31712,1
31716,8
31719,8
31720,6
31721,1
31722,6
31727,3
31728,4
31730,3
31733,8
31748,8
31753,8
31759,7
31769,8
31772,8
31778,8
31782,4
31800,1
31804,1
31815,8
31818,8
31819,3
31821,4
31826,6
31831,1
31832,8
31835,4
31836,8
31838,3
31840,8
31841,3
31844,8
31861,8
31863,4
31864,1
31868,1
31871,1
31876,8
31877,6
31880,6
31881,8
31890,4
31892,8
31896,1
31897,3
31899,1
31905,1
31908,1
31912,8
31920,4
31921,3
31927,6
31928,5
31932,8
31933,2
31934,1
31938,8
31943,8
31947,1
31952,8
31959,8
31966,8
31980,8
31981,2
31990,8
31994,8
32010,8
32013,8
32014,8
32024,8
32026,8
32031,6
32033,8
32037,3
32040,8
32042,8
32046,8
32048,8
32058,8
32059,8
32071,8
32074,8
32077,8
32084,8
32085,5
32086,1
32100,8
32105,8
32106,8
32107,8
32108,1
32110,8
32116,8
32120,8
32130,3
32134,8
32143,8
32144,8
32151,8
32153,1
32158,8
32165,1
32167,3
32169,8
32173,3
32174,8
32175,1
32178,8
32179,8
32181,8
32183,8
32190,4
32197,8
32201,8
32207,8
32208,8
32215,8
32217,6
32227,8
32232,8
32238,6
32239,4
32241,8
32246,8
32247,8
32248,8
32250,1
32253,8
32259,8
32265,8
32270,8
32271,6
32286,8
32291,8
32300,8
32309,8
32311,1
32328,8
32330,7
32341,8
32343,8
32361,8
32362,8
32365,1
32368,8
32374,8
32376,8
32379,8
32382,4
32385,8
32393,8
32396,8
32403,5
32407,1
32408,8
32410,8
32412,1
32418,8
32423,4
32424,8
32431,1
32434,8
32435,1
32443,8
32445,8
32447,1
32453,8
32456,6
32457,5
32462,5
32463,3
32465,8
32467,8
32470,8
32472,4
32474,1
32479,3
32488,2
32489,8
32492,4
32493,1
32496,8
32513,8
32516,8
32517,8
32518,8
32519,8
32520,8
32526,8
32532,8
32536,8
32542,6
32546,8
32548,8
32552,8
32554,8
32557,1
32561,8
32564,4
32565,3
32568,8
32582,3
32593,6
32594,8
32598,8
32600,8
32601,8
32609,6
32611,8
32614,1
32615,5
32617,8
32621,8
32624,8
32630,8
32631,1
32633,4
32634,6
32635,1
32642,8
32646,6
32647,2
32654,6
32657,1
32660,8
32663,8
32684,8
32686,8
32687,8
32692,8
32693,1
32694,1
32701,8
32702,8
32710,8
32712,8
32721,1
32723,8
32726,6
32728,4
32734,8
32745,8
32747,6
32754,8
32771,3
32772,8
32777,8
32782,8
32793,3
32794,6
32798,8
32802,8
32804,8
32805,8
32809,8
32814,8
32815,3
32820,8
32831,8
32832,8
32838,8
32840,8
32847,3
32848,8
32855,5
32858,6
32862,3
32877,1
32880,6
32882,1
32899,8
32904,3
32905,8
32917,8
32921,8
32923,8
32931,8
32933,1
32937,3
32939,8
32940,6
32948,8
32955,8
32958,8
32964,8
32966,8
32967,1
32972,8
32977,3
32981,5
32989,8
32990,8
32994,3
32995,6
33000,3
33007,8
33011,1
33012,8
33014,4
33020,8
33023,8
33034,1
33038,3
33042,4
33044,1
33047,6
33048,8
33055,1
33056,8
33062,6
33065,1
33068,1
33071,4
33075,8
33077,8
33084,5
33087,1
33112,1
33117,1
33119,6
33120,1
33129,8
33131,8
33139,3
33141,8
33148,3
33153,8
33164,5
33166,8
33167,1
33171,5
33180,8
33182,1
33185,6
33189,8
33191,1
33199,8
33203,1
33204,1
33209,8
33210,3
33211,8
33217,8
33231,6
33234,8
33236,8
33242,8
33246,8
33251,8
33253,8
33256,1
33258,1
33265,8
33268,8
33272,8
33273,1
33282,8
33285,8
33293,1
33298,8
33302,8
33303,8
33307,8
33314,8
33321,8
33336,8
33339,5
33342,8
33345,8
33354,1
33355,8
33364,5
33366,1
33372,8
33373,8
33374,5
33379,8
33393,3
33395,6
33402,8
33408,4
33409,1
33413,1
33414,4
33419,5
33425,8
33426,4
33430,1
33431,3
33445,3
33454,8
33456,3
33462,6
33465,8
33472,8
33476,8
33477,1
33479,2
33486,8
33487,8
33488,4
33491,4
33497,3
33501,8
33503,8
33506,8
33508,2
33512,8
33517,1
33518,8
33522,8
33523,8
33525,8
33526,8
33529,8
33541,8
33543,8
33549,8
33552,1
33560,4
33566,3
33567,3
33568,6
33569,8
33574,8
33585,7
33588,8
33589,1
33592,1
33594,8
33605,8
33606,8
33615,6
33620,1
33623,3
33629,6
33632,4
33635,8
33637,8
33639,1
33644,8
33646,8
33649,8
33654,8
33655,8
33659,8
33660,8
33661,8
33665,8
33668,8
33683,6
33684,8
33692,1
33696,4
33699,1
33701,8
33702,4
33707,8
33717,1
33724,1
33729,4
33739,1
33741,1
33747,3
33749,3
33751,3
33768,6
33771,8
33780,1
33785,6
33789,8
33793,8
33795,8
33802,3
33804,2
33809,4
33811,8
33815,3
33816,1
33821,3
33824,2
33826,2
33834,6
33835,3
33837,8
33838,8
33841,8
33842,8
33847,8
33849,8
33850,8
33851,1
33853,6
33862,8
33864,8
33867,8
33868,6
33870,1
33874,8
33877,1
33887,8
33889,1
